,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
5936,137.87388151424622,115.61606921747902,-22.257812296768815,-195.68191612301013,149.0027876626259,104.48716306912215,-27.223808351570096,392.3197436687469,575.1282488291617,341.6585427004306,279.74261189048184,195.79976375215088
5937,140.3791662281788,118.29123645401152,-22.08792977416899,-199.52478445520964,151.42313111525883,107.24727156695482,-28.977524764761903,390.6659091643923,575.7276753835351,343.92902373833095,283.03866064642335,199.52656110253886
5938,142.63443461718944,120.80632005934655,-21.828114557844724,-203.0375946468885,153.54849189610763,109.89226278045223,-31.71126341844689,388.33200819750203,575.1477904895507,345.4792141908393,285.5446516586951,202.8333984018081
5939,144.5596866917927,123.12131992515948,-21.438366766635166,-206.12034665439887,155.27887007510637,112.40213654187018,-33.03502639949397,385.61804080586745,574.2585910442618,346.70911473082066,287.68058552978067,206.01027577743923
5940,146.1349224629498,125.22623594513435,-20.908686517817504,-208.74804043554408,156.58926572185484,114.77189268625412,-33.48881579228043,382.38400702814613,573.0800739196904,347.4987260338106,289.39646286244385,208.91719335457202
5941,147.31014194206773,127.05106801496657,-20.259073927103366,-210.83567594957876,157.439678905616,116.92153105144364,-34.29263367861802,378.41990690385796,571.1822359628858,347.52804877801105,290.20228425971663,211.24415125600584
5942,148.15534514099866,128.73581603236573,-19.419529108635288,-212.52325315720992,157.8651096953131,119.02605147807704,-35.216482137679144,373.79574047338247,568.8850739959852,347.09708364428644,290.4980503248869,213.21114960220012
5943,148.65053207203908,130.25047989705837,-18.40005217498322,-213.7757720205973,157.85055815952774,121.05045380959592,-36.100363245923354,368.51150777795505,566.1385848162756,346.0658313161605,290.26376166148685,214.74818851127557
5944,148.8457027479293,131.6750595107909,-17.17064323714106,-214.6832325033543,157.43102436649707,123.08973789224972,-35.90427907702381,362.73720885966515,563.3427651962571,344.68429247981294,289.7094188732815,216.0352680990149
5945,148.7608571818527,132.9295547773323,-15.831302404523278,-215.225634570549,156.67650838411183,125.01390357510016,-37.038231701794146,356.0828437614528,559.6476118837077,342.34246782407655,288.25502256425716,216.61238847886463
5946,148.36599538743562,134.00396560247714,-14.362029784961543,-215.3679781887049,155.54701027991408,126.82295071002602,-37.21222318811536,348.8784125271074,555.92312160175,339.5803580404346,286.6105733386103,216.8195497619363
5947,147.7211173787465,134.83829189404833,-12.882825484701424,-215.14026332580195,154.16253012109513,128.39687915172743,-38.326255600862936,340.8439152012649,551.6692910489193,336.0979638230184,284.456071800737,216.4367520570085
5948,146.86622317029588,135.45253356190014,-11.413689608399139,-214.59248995127774,152.5730679744935,129.74568875773056,-39.21033100183414,332.2093518294066,547.2561168992328,332.13528586860576,282.0515185552217,215.70399547052898
5949,145.82131277703576,135.87669051792105,-9.94462225911832,-213.75965803602864,150.79362390659315,130.904379388392,-40.064451449675566,322.93472245785756,542.6235958022612,327.72232487661876,279.44691420682744,214.66128010661654
5950,144.7263862143597,136.07076267603662,-8.655623538326864,-212.7617675524109,149.0541979835215,131.74295090690342,-42.298618999810756,312.8900271337854,537.1917243832012,322.4390815491226,276.1122593604848,213.05860606706398
5951,143.55144349810243,136.07474995221256,-7.476693545893814,-211.58881847424212,147.28979027104785,132.33640317929604,-43.952835704368105,302.44526590519945,531.7804992429501,316.82555659082425,272.8075546212825,211.2959734513405
5952,142.19648464453977,135.75865226445762,-6.437832380086279,-210.07581077680246,145.41540083458153,132.53973607444496,-45.66710361210898,291.56043882095,525.899916958181,310.6017507090722,269.1328005944571,209.13338235659472
5953,140.63150967038862,135.0624695328265,-5.569040137566417,-208.16274443683628,143.4160297391706,132.27794946407394,-46.44142476835596,280.4455459307279,519.9099740814211,303.997664613855,265.2679978853836,206.69083287765778
5954,138.796518592807,133.88620167942295,-4.910316913388448,-205.73961943255335,141.25167704950007,131.43104322275957,-48.465801214921306,268.69058728506474,513.05066714113,296.4832990178018,260.6231470995659,203.51832510704676
5955,136.67151142939395,132.34984862840278,-4.321662800995733,-202.8464357436307,138.8323428298908,130.1890172279359,-49.410234990035676,256.7455629353324,506.1919926417806,288.578654636182,255.6782488426279,200.0258591349682
5956,134.25648819818986,130.3934103059767,-3.8630778922178775,-199.45319335121408,136.18802714429785,128.46187135989894,-50.17472812827701,244.54047293374387,499.1239470639412,280.0837321869055,250.21330372030383,196.06343504932187
5957,131.4814489176765,128.02688664041344,-3.454562277267899,-195.49489223791963,133.2087300563096,126.29960550181084,-50.339282660499656,232.19531733335387,491.88652686435955,270.97853239052347,244.08831233842994,191.50105293570473
5958,128.2163936067773,125.17027756204286,-3.0461160447394366,-190.8015323878356,129.7394516291463,123.64721953970468,-50.08390061376366,219.73009618805978,484.53972847604757,261.32305597022935,237.32327530293583,186.28871287741526
5959,124.50132228485774,121.83358300325881,-2.6677392816040006,-185.41811378652451,125.8351919256591,120.49971336248856,-50.35858401126435,207.15480955260236,476.8135483083688,250.95730365185972,229.73819321983584,180.32641495545772
5960,120.19623497172546,118.07680289852236,-2.1194320732082765,-179.23463642102453,121.25595100832908,117.01708686195016,-49.11333487226202,194.83945748256798,469.53798274712653,240.47127616389577,221.99306669522093,173.99415924854674
5961,115.4111316876309,113.88993718436468,-1.5211945032714698,-172.35610027985163,116.1717289392662,113.12933993276107,-48.428155212012015,182.5140400343895,462.0130281546542,229.37497423746532,213.42789633525067,167.02194583311234
5962,110.17601245326759,109.27298579939024,-0.9030266538826998,-164.81250535300154,110.62752578020861,108.82147247248123,-46.78304704169484,170.42855726534884,454.93868086990665,217.96839860634446,204.47268274614538,159.6397747833046
5963,104.57087728977274,104.29594868427974,-0.27492860549844,-156.71885163195194,104.70834159252175,104.15848438156306,-46.388012368346665,158.38300923357895,447.70493720855364,205.97155000696006,194.77742653417835,151.6476461709993
5964,98.58572621872779,98.96882578179329,0.3830995630599983,-148.07013910966427,98.39417643719766,99.16037556335604,-45.223053194789955,146.77739599806608,440.951793463075,193.9244291783922,184.86212830566882,143.41556006580294
5965,92.21055926215894,93.20161703677341,0.991057774608935,-138.81136778058595,91.71503037485442,93.69714592411083,-43.48817151956439,135.601717618653,434.5092459028559,181.89703686237706,174.7667886669741,134.8635165350585
5966,85.59537644253786,87.06432239614817,1.4689459536047427,-129.12753764065272,84.86090346573552,87.79879537298372,-42.283369336857994,124.69597415604154,427.64729077428626,169.67937380330994,163.991408224483,125.80151564385125
5967,78.90017778278235,80.7069418089342,1.8067640261462254,-119.25364868729072,77.99679576970937,81.61032382204068,-41.01864863643849,114.20016567179604,420.6859243008595,157.58144074824864,153.07598758460873,116.60955745501475
5968,72.13496330625719,74.2594752262398,2.124511919976951,-109.26470091941881,71.07270734626891,75.32173118626181,-39.704011403584964,104.1342922283468,413.45514268327355,145.53323844691712,142.03052735378216,107.36764202913695
5969,65.33973303677476,67.75192260126798,2.4121895644875346,-99.21569433745094,64.13363825453126,68.95801738354547,-37.189459619019665,94.65835388899383,406.2949420995342,133.79476765170932,131.12502813844537,98.22576942456658
5970,58.68448699859597,61.25428388931958,2.5697968907178828,-89.31162894329843,57.3995885532374,62.539182334712415,-35.764995258840166,85.43235071791094,398.26531870505875,121.95602911769335,119.79949054504522,88.89393969741971
5971,52.009225216431204,54.75655904779634,2.7473338313593882,-79.38750474037249,50.63555830075195,56.130225963510085,-33.12062029445169,76.73628278014976,390.0062686327826,110.51702360261582,108.54391518002727,79.64215290158651
5972,45.423947715441074,48.37874803620393,2.9548003207570788,-69.61332173358662,43.94654755506305,49.856148196616665,-30.836336692499735,68.41015014164454,381.067787993266,99.35775186690664,97.17830264982969,70.39040908873802
5973,38.99865452123751,42.11085081615506,3.112196294911724,-60.05407992935907,37.44255637378224,43.66694896364525,-27.75214641480293,60.57395286921667,371.8698728748037,88.68821467368376,85.97265356087745,61.318708308333406
5974,32.78334565988473,36.032867351372474,3.2495216914818945,-50.79977933561543,31.158584814144437,37.657628197147886,-23.808051418286162,53.24769103057983,362.55251934353487,78.57841278875844,75.09696851957673,52.51705060762713
5975,26.898021157900235,30.254797607692097,3.356776449785979,-42.025419961791165,25.21963293300796,31.93318583261968,-21.044053654913952,46.11136469434515,352.42572344355614,68.58834698064071,64.07124813230931,43.775436031676364
5976,21.262681042255927,24.826641553066004,3.5639605108041534,-33.67600181883422,19.480700786854626,26.608621808502793,-17.6501550716241,39.49497393002673,342.46948119703444,59.218018020544875,53.76549300542723,35.60386462334862
5977,15.747325340379216,19.668399157565474,3.9210738171803086,-25.58152491920765,13.786788431789887,21.62893606619046,-14.546357610261586,33.258518808047384,332.413788604323,50.267426682395566,43.869703745247776,27.80233642332956
5978,10.601954080154133,14.790070393384045,4.18811631322393,-17.99698927689224,8.507895923543039,16.884128550030955,-10.92266320751277,27.521999399744594,322.78864164407764,42.06657374283378,34.61388095804833,20.500851470130865
5979,5.806567289922549,10.171655234840498,4.365087944911939,-10.892394907389262,3.6240233174674894,12.354199207331522,-9.039073794839801,21.99541577737674,313.02403627337577,34.225459981223345,25.568025250061535,13.449409800098376
5980,1.2411649984853583,5.763153658381874,4.52198865989048,-4.1227418277231305,-1.0198293314589364,8.024147988362285,-6.83559129841538,16.958768014129543,303.9999684278358,27.054086179657467,17.26213722747062,6.918011447420337
5981,-2.904252764896266,1.6745656425864663,4.5788184074766765,2.0669699435558324,-5.193661968633632,3.9639748463600974,-5.232217639057711,12.352056184122759,295.64643402173897,20.462453122965634,9.716217496404841,0.9066564441358285
5982,-6.719685970499606,-2.1741088318332045,4.545577138660327,7.806740386368647,-8.992474539828777,0.0986797375323758,-4.058954732165797,8.135280362417088,287.8934289481524,14.310561598720657,2.6802666629350655,-4.684655179856664
5983,-10.285134588139101,-5.792869782027437,4.492264806105579,13.181569479104898,-12.531266991190883,-3.5467373789391,-3.125804487654983,4.1984406250213375,280.8309490790535,8.64841239724602,-3.805714666930461,-9.835923396790523
5984,-13.540598587165015,-9.161717223006393,4.378881364152533,18.12145719861992,-15.730039269240267,-6.972276540894444,-3.522768809892789,0.4415370488998007,274.12899026545625,3.2360063116233677,-10.031725887250248,-14.697148181022119
5985,-16.596077936462084,-12.340651167637173,4.255426768818825,22.76640352023202,-18.723791320870486,-10.212937783191935,-2.909849597635028,-2.755430288020135,268.6275483375389,-1.4266558622997203,-15.377766392153518,-18.928329509021776
5986,-19.451572604448156,-15.309671626640917,4.141900977801158,27.106408417719596,-21.522523093347733,-13.23872113770437,-3.387048743962212,-5.802461306840145,263.506619104773,-5.869573325901767,-20.47383557584404,-22.989467359364596
5987,-22.007082559072764,-18.018778608589912,3.9883039504767805,31.016471863318333,-24.001234534310175,-16.02462663331541,-3.4043681362162435,-8.46955592768292,259.2261983560541,-9.83274527777921,-25.109932832603842,-26.710561712721155
5988,-24.42260776781573,-20.467972119904736,3.954635647904942,34.656593827718325,-26.39992559176725,-18.490654295916002,-4.431809655937404,-10.986714069683885,255.1862818598343,-13.766170913738017,-29.72605755679676,-30.37161255184804
5989,-26.68814819768571,-22.637252164851397,4.050896032828285,38.00677428006125,-28.713596214098935,-20.611804148400843,-4.459375178801632,-13.193935650982683,251.93686536425548,-17.389849426785077,-33.98220914287188,-33.74261986157825
5990,-28.803703815218732,-24.54661874553853,4.2570850696742095,41.07701318793744,-30.932246350054964,-22.418076210664864,-3.7270665745581018,-15.151220588714486,249.4679445972849,-20.563780007119394,-37.76838698536689,-36.74358362881146
5991,-30.859274586476733,-26.306071861914592,4.553202724556185,44.01231051738305,-33.13587594875399,-24.029470499599793,-3.6848857069670977,-17.098568799001058,247.1795152668519,-23.727961842123094,-41.67459047891117,-39.74450384250415
5992,-32.72486047704605,-27.79561151176511,4.9292489652750255,46.622666232877194,-35.18948495968277,-25.330987029090743,-3.4628344337381938,-18.87598019694161,245.5515730609859,-26.552394116352193,-45.15081901822895,-42.49538049365967
5993,-34.40046145203591,-28.985237690709923,5.41522376132012,48.89308029733902,-37.108073332695234,-26.27762581001287,-3.3709146064687334,-20.363454696603455,244.33411364795637,-29.157076011527213,-48.31707199814224,-45.01621357531804
5994,-35.95607747607692,-29.95495039220049,6.001127083870621,50.93355267212487,-38.95664101801155,-26.954386850228055,-2.349128070582613,-21.470992211012447,243.77713267641383,-31.372006706523614,-50.91334881357361,-47.197003082545756
5995,-37.25170851331954,-30.6847496075172,6.566958905796588,52.59408331702538,-40.535187966217215,-27.40127015458166,-2.647476665269382,-22.63859265214324,243.32062577553256,-33.66718537736199,-53.51964885954899,-49.3577490124254
5996,-38.317354527432535,-31.244635325766733,7.072719201660098,53.93967219026266,-41.853714128262006,-27.708275724899313,-1.9759622234236427,-23.406255930909314,243.78458855515484,-35.5426111971981,-55.725971531200216,-51.138451364045174
5997,-39.223015481601365,-31.754607533879422,7.4684079477163055,55.10031924848735,-42.957219455459,-28.02040355998378,-1.7645865715847724,-24.02398195715282,244.7290166059364,-37.22828333631275,-57.6823162237676,-52.67911013848829
